Run ID,3420,,,,,,,,,,,,,,,,,,,
Run Date/Time,1/18/2017 11:13,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,1.5.6,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-18 - Protocol - OICR library round 6_2 (44-50)- partial repeat on 384 - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source Plate[47],,384LDV_DMSO,P12,0.005,M,Destination Plate[1],,Proxiplate_384PS,P20,0.0001923,M,XST00016673a,Sample 1344,200,200,9.34,81.631,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,P12,0.005,M,Destination Plate[1],,Proxiplate_384PS,O20,0.0001923,M,XST00016673a,Sample 1344,200,200,9.14,81.631,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,P11,0.005,M,Destination Plate[1],,Proxiplate_384PS,N20,0.0001923,M,XST00016672a,Sample 1328,200,200,9.32,81.329,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,P11,0.005,M,Destination Plate[1],,Proxiplate_384PS,M20,0.0001923,M,XST00016672a,Sample 1328,200,200,9.12,81.329,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,M11,0.005,M,Destination Plate[1],,Proxiplate_384PS,M19,0.0001923,M,XST00016612a,Sample 1325,200,200,9.711,84.364,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,M11,0.005,M,Destination Plate[1],,Proxiplate_384PS,N19,0.0001923,M,XST00016612a,Sample 1325,200,200,9.511,84.364,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,I11,0.005,M,Destination Plate[1],,Proxiplate_384PS,J18,0.0001923,M,XST00016533a,Sample 1321,200,200,9.959,84.425,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,I11,0.005,M,Destination Plate[1],,Proxiplate_384PS,I18,0.0001923,M,XST00016533a,Sample 1321,200,200,9.759,84.425,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,F11,0.005,M,Destination Plate[1],,Proxiplate_384PS,I17,0.0001923,M,XST00016475a,Sample 1318,200,200,9.798,84.068,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,F11,0.005,M,Destination Plate[1],,Proxiplate_384PS,J17,0.0001923,M,XST00016475a,Sample 1318,200,200,9.598,84.068,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,C8,0.005,M,Destination Plate[1],,Proxiplate_384PS,K16,0.0001923,M,XST00016412a,Sample 1267,200,200,9.797,82.324,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,C8,0.005,M,Destination Plate[1],,Proxiplate_384PS,L16,0.0001923,M,XST00016412a,Sample 1267,200,200,9.597,82.324,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,G8,0.005,M,Destination Plate[1],,Proxiplate_384PS,O17,0.0001923,M,XST00016492a,Sample 1271,200,200,9.861,84.4,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,G8,0.005,M,Destination Plate[1],,Proxiplate_384PS,P17,0.0001923,M,XST00016492a,Sample 1271,200,200,9.661,84.4,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,J8,0.005,M,Destination Plate[1],,Proxiplate_384PS,P18,0.0001923,M,XST00016549a,Sample 1274,200,200,9.929,84.92,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,J8,0.005,M,Destination Plate[1],,Proxiplate_384PS,O18,0.0001923,M,XST00016549a,Sample 1274,200,200,9.729,84.92,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N8,0.005,M,Destination Plate[1],,Proxiplate_384PS,H20,0.0001923,M,XST00016629a,Sample 1278,200,200,9.888,84.652,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N8,0.005,M,Destination Plate[1],,Proxiplate_384PS,G20,0.0001923,M,XST00016629a,Sample 1278,200,200,9.688,84.652,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N7,0.005,M,Destination Plate[1],,Proxiplate_384PS,F20,0.0001923,M,XST00016628a,Sample 1262,200,200,9.062,85.094,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,N7,0.005,M,Destination Plate[1],,Proxiplate_384PS,E20,0.0001923,M,XST00016628a,Sample 1262,200,200,8.862,85.094,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,J7,0.005,M,Destination Plate[1],,Proxiplate_384PS,M18,0.0001923,M,XST00016548a,Sample 1258,200,200,9.87,84.901,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,J7,0.005,M,Destination Plate[1],,Proxiplate_384PS,N18,0.0001923,M,XST00016548a,Sample 1258,200,200,9.67,84.901,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,G7,0.005,M,Destination Plate[1],,Proxiplate_384PS,N17,0.0001923,M,XST00016491a,Sample 1255,200,200,10.005,74.586,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,G7,0.005,M,Destination Plate[1],,Proxiplate_384PS,M17,0.0001923,M,XST00016491a,Sample 1255,200,200,9.805,74.586,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,C7,0.005,M,Destination Plate[1],,Proxiplate_384PS,J16,0.0001923,M,XST00016411a,Sample 1251,200,200,9.744,82.306,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,C7,0.005,M,Destination Plate[1],,Proxiplate_384PS,I16,0.0001923,M,XST00016411a,Sample 1251,200,200,9.544,82.306,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A4,0.005,M,Destination Plate[1],,Proxiplate_384PS,D16,0.0001923,M,XST00016368a,Sample 1201,200,200,8.292,72.377,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A4,0.005,M,Destination Plate[1],,Proxiplate_384PS,C16,0.0001923,M,XST00016368a,Sample 1201,200,200,8.092,72.377,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D4,0.005,M,Destination Plate[1],,Proxiplate_384PS,C17,0.0001923,M,XST00016428a,Sample 1204,200,200,9.541,82.759,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D4,0.005,M,Destination Plate[1],,Proxiplate_384PS,D17,0.0001923,M,XST00016428a,Sample 1204,200,200,9.341,82.759,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H4,0.005,M,Destination Plate[1],,Proxiplate_384PS,G18,0.0001923,M,XST00016508a,Sample 1208,200,200,9.689,83.066,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H4,0.005,M,Destination Plate[1],,Proxiplate_384PS,H18,0.0001923,M,XST00016508a,Sample 1208,200,200,9.489,83.066,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K4,0.005,M,Destination Plate[1],,Proxiplate_384PS,H19,0.0001923,M,XST00016565a,Sample 1211,200,200,9.704,83.721,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K4,0.005,M,Destination Plate[1],,Proxiplate_384PS,G19,0.0001923,M,XST00016565a,Sample 1211,200,200,9.504,83.721,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Proxiplate_384PS,F19,0.0001923,M,XST00016564a,Sample 1195,200,200,9.64,82.747,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,K3,0.005,M,Destination Plate[1],,Proxiplate_384PS,E19,0.0001923,M,XST00016564a,Sample 1195,200,200,9.44,82.747,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H3,0.005,M,Destination Plate[1],,Proxiplate_384PS,E18,0.0001923,M,XST00016507a,Sample 1192,200,200,9.574,83.19,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,H3,0.005,M,Destination Plate[1],,Proxiplate_384PS,F18,0.0001923,M,XST00016507a,Sample 1192,200,200,9.374,83.19,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D3,0.005,M,Destination Plate[1],,Proxiplate_384PS,B17,0.0001923,M,XST00016427a,Sample 1188,200,200,9.734,82.541,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,D3,0.005,M,Destination Plate[1],,Proxiplate_384PS,A17,0.0001923,M,XST00016427a,Sample 1188,200,200,9.534,82.541,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Proxiplate_384PS,A16,0.0001923,M,XST00016367a,Sample 1185,200,200,7.778,70.702,Percent,DMSO,
Source Plate[47],,384LDV_DMSO,A3,0.005,M,Destination Plate[1],,Proxiplate_384PS,B16,0.0001923,M,XST00016367a,Sample 1185,200,200,7.578,70.702,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,A7,0.005,M,Destination Plate[1],,Proxiplate_384PS,A21,0.0001923,M,XST00016687a,Sample 1633,200,200,8.361,75.531,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,A7,0.005,M,Destination Plate[1],,Proxiplate_384PS,B21,0.0001923,M,XST00016687a,Sample 1633,200,200,8.161,75.531,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,A8,0.005,M,Destination Plate[1],,Proxiplate_384PS,C21,0.0001923,M,XST00016688a,Sample 1649,200,200,8.377,76.217,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,A8,0.005,M,Destination Plate[1],,Proxiplate_384PS,D21,0.0001923,M,XST00016688a,Sample 1649,200,200,8.177,76.217,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E6,0.005,M,Destination Plate[1],,Proxiplate_384PS,K22,0.0001923,M,XST00016766a,Sample 1621,200,200,9.093,84.265,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E6,0.005,M,Destination Plate[1],,Proxiplate_384PS,L22,0.0001923,M,XST00016766a,Sample 1621,200,200,8.893,84.265,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E5,0.005,M,Destination Plate[1],,Proxiplate_384PS,J22,0.0001923,M,XST00016765a,Sample 1605,200,200,9.498,83.814,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E5,0.005,M,Destination Plate[1],,Proxiplate_384PS,I22,0.0001923,M,XST00016765a,Sample 1605,200,200,9.298,83.814,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B4,0.005,M,Destination Plate[1],,Proxiplate_384PS,K21,0.0001923,M,XST00016704a,Sample 1586,200,200,9.451,82.658,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B4,0.005,M,Destination Plate[1],,Proxiplate_384PS,L21,0.0001923,M,XST00016704a,Sample 1586,200,200,9.251,82.658,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B3,0.005,M,Destination Plate[1],,Proxiplate_384PS,J21,0.0001923,M,XST00016703a,Sample 1570,200,200,9.33,81.841,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B3,0.005,M,Destination Plate[1],,Proxiplate_384PS,I21,0.0001923,M,XST00016703a,Sample 1570,200,200,9.13,81.841,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,D11,0.005,M,Destination Plate[1],,Proxiplate_384PS,B22,0.0001923,M,XST00016751a,Sample 1700,200,200,9.796,84.213,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,D11,0.005,M,Destination Plate[1],,Proxiplate_384PS,A22,0.0001923,M,XST00016751a,Sample 1700,200,200,9.596,84.213,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,D12,0.005,M,Destination Plate[1],,Proxiplate_384PS,C22,0.0001923,M,XST00016752a,Sample 1716,200,200,9.759,84.138,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,D12,0.005,M,Destination Plate[1],,Proxiplate_384PS,D22,0.0001923,M,XST00016752a,Sample 1716,200,200,9.559,84.138,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,F15,0.005,M,Destination Plate[1],,Proxiplate_384PS,M22,0.0001923,M,XST00016795a,Sample 1766,200,200,9.607,83.563,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,F15,0.005,M,Destination Plate[1],,Proxiplate_384PS,N22,0.0001923,M,XST00016795a,Sample 1766,200,200,9.407,83.563,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,C15,0.005,M,Destination Plate[1],,Proxiplate_384PS,N21,0.0001923,M,XST00016735a,Sample 1763,200,200,9.472,82.831,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,C15,0.005,M,Destination Plate[1],,Proxiplate_384PS,M21,0.0001923,M,XST00016735a,Sample 1763,200,200,9.272,82.831,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,C16,0.005,M,Destination Plate[1],,Proxiplate_384PS,O21,0.0001923,M,XST00016736a,Sample 1779,200,200,9.729,82.94,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,C16,0.005,M,Destination Plate[1],,Proxiplate_384PS,P21,0.0001923,M,XST00016736a,Sample 1779,200,200,9.529,82.94,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,F16,0.005,M,Destination Plate[1],,Proxiplate_384PS,P22,0.0001923,M,XST00016796a,Sample 1782,200,200,9.584,83.577,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,F16,0.005,M,Destination Plate[1],,Proxiplate_384PS,O22,0.0001923,M,XST00016796a,Sample 1782,200,200,9.384,83.577,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E19,0.005,M,Destination Plate[1],,Proxiplate_384PS,F22,0.0001923,M,XST00016779a,Sample 1829,200,200,9.529,83.152,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E19,0.005,M,Destination Plate[1],,Proxiplate_384PS,E22,0.0001923,M,XST00016779a,Sample 1829,200,200,9.329,83.152,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B19,0.005,M,Destination Plate[1],,Proxiplate_384PS,E21,0.0001923,M,XST00016719a,Sample 1826,200,200,9.329,81.987,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B19,0.005,M,Destination Plate[1],,Proxiplate_384PS,F21,0.0001923,M,XST00016719a,Sample 1826,200,200,9.129,81.987,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Proxiplate_384PS,G21,0.0001923,M,XST00016720a,Sample 1842,200,200,9.485,81.702,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,B20,0.005,M,Destination Plate[1],,Proxiplate_384PS,H21,0.0001923,M,XST00016720a,Sample 1842,200,200,9.285,81.702,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E20,0.005,M,Destination Plate[1],,Proxiplate_384PS,H22,0.0001923,M,XST00016780a,Sample 1845,200,200,9.601,83.476,Percent,DMSO,
Source Plate[48],,384LDV_DMSO,E20,0.005,M,Destination Plate[1],,Proxiplate_384PS,G22,0.0001923,M,XST00016780a,Sample 1845,200,200,9.401,83.476,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,A24,,,,,200,200,64.757,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,B24,,,,,200,200,64.557,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,C24,,,,,200,200,64.357,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,D24,,,,,200,200,64.157,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,E24,,,,,200,200,63.957,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,F24,,,,,200,200,63.757,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,G24,,,,,200,200,63.557,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,H24,,,,,200,200,63.357,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,I24,,,,,200,200,63.157,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,J24,,,,,200,200,62.957,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,K24,,,,,200,200,62.757,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,L24,,,,,200,200,62.557,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,M24,,,,,200,200,62.357,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,N24,,,,,200,200,62.157,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,O24,,,,,200,200,61.957,70.326,Percent,DMSO,
Fixed Plate[1],,384PP_DMSO2,O22,,,Destination Plate[1],,Proxiplate_384PS,P24,,,,,200,200,61.757,70.326,Percent,DMSO,
,,,,,,,,,,,,,,,,,,,,
Instrument Name,E5XX-1322,,,,,,,,,,,,,,,,,,,
Instrument Model,Echo 550,,,,,,,,,,,,,,,,,,,
Instrument Serial Number,E5XX-1322,,,,,,,,,,,,,,,,,,,
Instrument Software Version,2.4.7,,,,,,,,,,,,,,,,,,,
