Raw Data 		Experiment - 160518_NUDT4_K401B_Tm_shift (Run on LCS480 1.5.1.62)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
G4	Sample 148	1	2	1	150640	61.85	14.67
G4	Sample 148	1	2	1	151910	62.17	14.80
G4	Sample 148	1	2	1	153160	62.53	14.94
G4	Sample 148	1	2	1	154430	62.86	15.04
G4	Sample 148	1	2	1	155700	63.19	15.09
G4	Sample 148	1	2	1	156960	63.55	15.15
G4	Sample 148	1	2	1	158240	63.88	15.20
G4	Sample 148	1	2	1	159510	64.2	15.21
G4	Sample 148	1	2	1	160780	64.6	15.23
G4	Sample 148	1	2	1	162050	64.92	15.16
G4	Sample 148	1	2	1	163310	65.26	15.11
G4	Sample 148	1	2	1	164590	65.64	15.06
G4	Sample 148	1	2	1	165840	65.91	15.02
G4	Sample 148	1	2	1	167110	66.29	14.87
G4	Sample 148	1	2	1	168370	66.64	14.80
G4	Sample 148	1	2	1	169650	66.94	14.69
G4	Sample 148	1	2	1	170920	67.35	14.59
G4	Sample 148	1	2	1	172190	67.67	14.48
G4	Sample 148	1	2	1	173440	67.99	14.32
G4	Sample 148	1	2	1	174710	68.35	14.25
G4	Sample 148	1	2	1	175970	68.67	14.05
G4	Sample 148	1	2	1	177240	69.01	13.91
G4	Sample 148	1	2	1	178510	69.37	13.81
G4	Sample 148	1	2	1	179770	69.71	13.66
G4	Sample 148	1	2	1	181020	70.06	13.51
G4	Sample 148	1	2	1	182290	70.4	13.37
G4	Sample 148	1	2	1	183540	70.74	13.21
G4	Sample 148	1	2	1	184820	71.08	13.13
G4	Sample 148	1	2	1	186070	71.4	12.97
G4	Sample 148	1	2	1	187340	71.75	12.87
G4	Sample 148	1	2	1	188620	72.12	12.72
G4	Sample 148	1	2	1	189890	72.43	12.60
G4	Sample 148	1	2	1	191140	72.8	12.44
G4	Sample 148	1	2	1	192410	73.11	12.31
G4	Sample 148	1	2	1	193670	73.48	12.23
G4	Sample 148	1	2	1	194940	73.82	12.05
G4	Sample 148	1	2	1	196200	74.14	11.97
G4	Sample 148	1	2	1	197460	74.51	11.84
G4	Sample 148	1	2	1	198720	74.83	11.74
G4	Sample 148	1	2	1	200000	75.17	11.59
G4	Sample 148	1	2	1	201260	75.56	11.48
G4	Sample 148	1	2	1	202520	75.84	11.36
G4	Sample 148	1	2	1	203790	76.21	11.23
G4	Sample 148	1	2	1	205060	76.54	11.14
G4	Sample 148	1	2	1	206330	76.88	11.02
G4	Sample 148	1	2	1	207620	77.25	10.90
G4	Sample 148	1	2	1	208890	77.57	10.77
G4	Sample 148	1	2	1	210150	77.92	10.70
G4	Sample 148	1	2	1	211420	78.27	10.55
G4	Sample 148	1	2	1	212690	78.58	10.43
G4	Sample 148	1	2	1	213940	78.95	10.35
G4	Sample 148	1	2	1	215220	79.31	10.26
G4	Sample 148	1	2	1	216470	79.65	10.12
G4	Sample 148	1	2	1	217740	79.97	10.01
G4	Sample 148	1	2	1	218990	80.3	9.93
G4	Sample 148	1	2	1	220270	80.67	9.81
G4	Sample 148	1	2	1	221520	80.99	9.69
G4	Sample 148	1	2	1	222780	81.34	9.61
G4	Sample 148	1	2	1	224030	81.69	9.54
G4	Sample 148	1	2	1	225300	82.04	9.43
G4	Sample 148	1	2	1	226570	82.37	9.37
G4	Sample 148	1	2	1	227840	82.73	9.24
G4	Sample 148	1	2	1	229090	83.05	9.18
G4	Sample 148	1	2	1	230370	83.39	9.02
G4	Sample 148	1	2	1	231640	83.74	8.94
G4	Sample 148	1	2	1	232910	84.08	8.81
G4	Sample 148	1	2	1	234170	84.46	8.76
G4	Sample 148	1	2	1	235430	84.74	8.65
G4	Sample 148	1	2	1	236690	85.1	8.54
G4	Sample 148	1	2	1	237940	85.46	8.42
G4	Sample 148	1	2	1	239220	85.76	8.36
G4	Sample 148	1	2	1	240480	86.11	8.23
G4	Sample 148	1	2	1	241760	86.48	8.11
G4	Sample 148	1	2	1	243030	86.81	7.99
G4	Sample 148	1	2	1	244290	87.16	7.88
G4	Sample 148	1	2	1	245550	87.5	7.82
G4	Sample 148	1	2	1	246810	87.83	7.72
G4	Sample 148	1	2	1	248080	88.19	7.63
G4	Sample 148	1	2	1	249340	88.49	7.55
G4	Sample 148	1	2	1	250610	88.88	7.41
G4	Sample 148	1	2	1	251870	89.24	7.32
G4	Sample 148	1	2	1	253130	89.51	7.22
G4	Sample 148	1	2	1	254390	89.89	7.15
G4	Sample 148	1	2	1	255650	90.22	7.06
G4	Sample 148	1	2	1	256900	90.53	6.96
G4	Sample 148	1	2	1	258180	90.93	6.86
G4	Sample 148	1	2	1	259440	91.25	6.78
G4	Sample 148	1	2	1	260710	91.56	6.71
G4	Sample 148	1	2	1	261980	91.96	6.61
G4	Sample 148	1	2	1	263250	92.28	6.51
G4	Sample 148	1	2	1	264520	92.62	6.41
G4	Sample 148	1	2	1	265780	92.96	6.36
G4	Sample 148	1	2	1	267040	93.28	6.26
G4	Sample 148	1	2	1	268300	93.67	6.17
G4	Sample 148	1	2	1	269570	94.03	6.11
G4	Sample 148	1	2	1	270850	94.33	6.01
G4	Sample 148	1	2	1	272100	94.7	5.92
G5	Sample 149	1	2	1	11240	24.17	6.22
G5	Sample 149	1	2	1	12510	24.5	6.24
G5	Sample 149	1	2	1	13780	24.91	6.25
G5	Sample 149	1	2	1	15040	25.24	6.23
G5	Sample 149	1	2	1	16330	25.49	6.25
G5	Sample 149	1	2	1	17610	25.87	6.23
G5	Sample 149	1	2	1	18870	26.21	6.24
G5	Sample 149	1	2	1	20140	26.52	6.25
G5	Sample 149	1	2	1	21420	26.83	6.20
G5	Sample 149	1	2	1	22700	27.21	6.20
G5	Sample 149	1	2	1	23960	27.58	6.20
G5	Sample 149	1	2	1	25230	27.88	6.19
G5	Sample 149	1	2	1	26500	28.3	6.20
G5	Sample 149	1	2	1	27760	28.61	6.15
G5	Sample 149	1	2	1	29030	28.96	6.14
G5	Sample 149	1	2	1	30300	29.3	6.13
G5	Sample 149	1	2	1	31560	29.65	6.11
G5	Sample 149	1	2	1	32820	30	6.12
G5	Sample 149	1	2	1	34100	30.33	6.11
G5	Sample 149	1	2	1	35380	30.72	6.10
G5	Sample 149	1	2	1	36650	31.06	6.10
G5	Sample 149	1	2	1	37910	31.33	6.12
G5	Sample 149	1	2	1	39170	31.77	6.13
G5	Sample 149	1	2	1	40440	32.09	6.15
G5	Sample 149	1	2	1	41700	32.41	6.16
G5	Sample 149	1	2	1	42970	32.78	6.16
G5	Sample 149	1	2	1	44220	33.04	6.20
G5	Sample 149	1	2	1	45500	33.41	6.19
G5	Sample 149	1	2	1	46760	33.82	6.20
G5	Sample 149	1	2	1	48020	34.07	6.21
G5	Sample 149	1	2	1	49300	34.48	6.20
G5	Sample 149	1	2	1	50560	34.82	6.21
G5	Sample 149	1	2	1	51840	35.12	6.23
G5	Sample 149	1	2	1	53100	35.5	6.25
G5	Sample 149	1	2	1	54370	35.8	6.23
G5	Sample 149	1	2	1	55640	36.14	6.25
G5	Sample 149	1	2	1	56920	36.48	6.28
G5	Sample 149	1	2	1	58200	36.86	6.30
G5	Sample 149	1	2	1	59460	37.23	6.27
G5	Sample 149	1	2	1	60730	37.5	6.31
G5	Sample 149	1	2	1	62010	37.83	6.32
G5	Sample 149	1	2	1	63270	38.24	6.32
G5	Sample 149	1	2	1	64530	38.56	6.33
G5	Sample 149	1	2	1	65790	38.91	6.36
G5	Sample 149	1	2	1	67070	39.23	6.36
G5	Sample 149	1	2	1	68330	39.58	6.35
G5	Sample 149	1	2	1	69600	39.94	6.42
G5	Sample 149	1	2	1	70870	40.28	6.40
G5	Sample 149	1	2	1	72140	40.59	6.40
G5	Sample 149	1	2	1	73390	40.93	6.40
G5	Sample 149	1	2	1	74660	41.3	6.43
G5	Sample 149	1	2	1	75920	41.65	6.42
G5	Sample 149	1	2	1	77180	41.93	6.46
G5	Sample 149	1	2	1	78460	42.3	6.48
G5	Sample 149	1	2	1	79730	42.64	6.48
G5	Sample 149	1	2	1	80990	42.98	6.46
G5	Sample 149	1	2	1	82250	43.34	6.48
G5	Sample 149	1	2	1	83520	43.7	6.50
G5	Sample 149	1	2	1	84800	44.02	6.49
G5	Sample 149	1	2	1	86060	44.38	6.50
G5	Sample 149	1	2	1	87320	44.73	6.56
G5	Sample 149	1	2	1	88600	45.07	6.59
G5	Sample 149	1	2	1	89850	45.39	6.56
G5	Sample 149	1	2	1	91120	45.74	6.59
G5	Sample 149	1	2	1	92400	46.12	6.59
G5	Sample 149	1	2	1	93650	46.43	6.63
G5	Sample 149	1	2	1	94920	46.74	6.64
G5	Sample 149	1	2	1	96180	47.11	6.67
G5	Sample 149	1	2	1	97460	47.48	6.68
G5	Sample 149	1	2	1	98720	47.78	6.72
G5	Sample 149	1	2	1	100000	48.15	6.77
G5	Sample 149	1	2	1	101260	48.51	6.79
G5	Sample 149	1	2	1	102530	48.84	6.86
G5	Sample 149	1	2	1	103810	49.16	6.89
G5	Sample 149	1	2	1	105080	49.56	6.97
G5	Sample 149	1	2	1	106360	49.88	6.99
G5	Sample 149	1	2	1	107630	50.2	7.12
G5	Sample 149	1	2	1	108900	50.55	7.19
G5	Sample 149	1	2	1	110170	50.9	7.30
G5	Sample 149	1	2	1	111420	51.2	7.38
G5	Sample 149	1	2	1	112680	51.61	7.50
G5	Sample 149	1	2	1	113950	51.92	7.66
G5	Sample 149	1	2	1	115200	52.23	7.76
G5	Sample 149	1	2	1	116470	52.61	7.89
G5	Sample 149	1	2	1	117730	52.94	8.06
G5	Sample 149	1	2	1	119000	53.25	8.26
G5	Sample 149	1	2	1	120250	53.59	8.42
G5	Sample 149	1	2	1	121520	53.99	8.65
G5	Sample 149	1	2	1	122790	54.29	8.86
G5	Sample 149	1	2	1	124060	54.65	9.14
G5	Sample 149	1	2	1	125320	54.99	9.38
G5	Sample 149	1	2	1	126590	55.31	9.62
G5	Sample 149	1	2	1	127850	55.65	9.95
G5	Sample 149	1	2	1	129130	56.03	10.25
G5	Sample 149	1	2	1	130380	56.33	10.57
G5	Sample 149	1	2	1	131640	56.68	10.90
G5	Sample 149	1	2	1	132900	57.03	11.25
G5	Sample 149	1	2	1	134170	57.36	11.62
G5	Sample 149	1	2	1	135440	57.71	11.99
G5	Sample 149	1	2	1	136700	58.09	12.29
G5	Sample 149	1	2	1	137970	58.41	12.70
G5	Sample 149	1	2	1	139230	58.75	13.04
G5	Sample 149	1	2	1	140500	59.09	13.45
G5	Sample 149	1	2	1	141780	59.43	13.77
G5	Sample 149	1	2	1	143040	59.78	14.09
G5	Sample 149	1	2	1	144310	60.12	14.44
G5	Sample 149	1	2	1	145580	60.46	14.76
G5	Sample 149	1	2	1	146840	60.81	14.99
G5	Sample 149	1	2	1	148110	61.15	15.19
G5	Sample 149	1	2	1	149370	61.48	15.41
G5	Sample 149	1	2	1	150640	61.85	15.60
G5	Sample 149	1	2	1	151910	62.17	15.76
G5	Sample 149	1	2	1	153160	62.53	15.87
G5	Sample 149	1	2	1	154430	62.86	16.01
G5	Sample 149	1	2	1	155700	63.19	16.03
G5	Sample 149	1	2	1	156960	63.55	16.06
G5	Sample 149	1	2	1	158240	63.88	16.14
G5	Sample 149	1	2	1	159510	64.2	16.17
G5	Sample 149	1	2	1	160780	64.6	16.09
G5	Sample 149	1	2	1	162050	64.92	16.10
G5	Sample 149	1	2	1	163310	65.26	16.08
G5	Sample 149	1	2	1	164590	65.64	16.00
G5	Sample 149	1	2	1	165840	65.91	15.95
G5	Sample 149	1	2	1	167110	66.29	15.84
G5	Sample 149	1	2	1	168370	66.64	15.71
G5	Sample 149	1	2	1	169650	66.94	15.65
G5	Sample 149	1	2	1	170920	67.35	15.48
G5	Sample 149	1	2	1	172190	67.67	15.40
G5	Sample 149	1	2	1	173440	67.99	15.26
G5	Sample 149	1	2	1	174710	68.35	15.12
G5	Sample 149	1	2	1	175970	68.67	14.97
G5	Sample 149	1	2	1	177240	69.01	14.80
G5	Sample 149	1	2	1	178510	69.37	14.68
G5	Sample 149	1	2	1	179770	69.71	14.52
G5	Sample 149	1	2	1	181020	70.06	14.42
G5	Sample 149	1	2	1	182290	70.4	14.26
G5	Sample 149	1	2	1	183540	70.74	14.10
G5	Sample 149	1	2	1	184820	71.08	13.99
G5	Sample 149	1	2	1	186070	71.4	13.83
G5	Sample 149	1	2	1	187340	71.75	13.69
G5	Sample 149	1	2	1	188620	72.12	13.53
G5	Sample 149	1	2	1	189890	72.43	13.43
G5	Sample 149	1	2	1	191140	72.8	13.31
G5	Sample 149	1	2	1	192410	73.11	13.14
G5	Sample 149	1	2	1	193670	73.48	12.97
G5	Sample 149	1	2	1	194940	73.82	12.90
G5	Sample 149	1	2	1	196200	74.14	12.79
G5	Sample 149	1	2	1	197460	74.51	12.63
G5	Sample 149	1	2	1	198720	74.83	12.49
G5	Sample 149	1	2	1	200000	75.17	12.39
G5	Sample 149	1	2	1	201260	75.56	12.25
G5	Sample 149	1	2	1	202520	75.84	12.15
G5	Sample 149	1	2	1	203790	76.21	12.02
G5	Sample 149	1	2	1	205060	76.54	11.88
G5	Sample 149	1	2	1	206330	76.88	11.78
G5	Sample 149	1	2	1	207620	77.25	11.63
G5	Sample 149	1	2	1	208890	77.57	11.50
G5	Sample 149	1	2	1	210150	77.92	11.40
G5	Sample 149	1	2	1	211420	78.27	11.28
G5	Sample 149	1	2	1	212690	78.58	11.19
G5	Sample 149	1	2	1	213940	78.95	11.06
G5	Sample 149	1	2	1	215220	79.31	10.99
G5	Sample 149	1	2	1	216470	79.65	10.88
G5	Sample 149	1	2	1	217740	79.97	10.76
G5	Sample 149	1	2	1	218990	80.3	10.63
G5	Sample 149	1	2	1	220270	80.67	10.53
G5	Sample 149	1	2	1	221520	80.99	10.39
G5	Sample 149	1	2	1	222780	81.34	10.30
G5	Sample 149	1	2	1	224030	81.69	10.27
G5	Sample 149	1	2	1	225300	82.04	10.15
G5	Sample 149	1	2	1	226570	82.37	10.04
G5	Sample 149	1	2	1	227840	82.73	9.95
G5	Sample 149	1	2	1	229090	83.05	9.80
G5	Sample 149	1	2	1	230370	83.39	9.71
G5	Sample 149	1	2	1	231640	83.74	9.61
G5	Sample 149	1	2	1	232910	84.08	9.50
G5	Sample 149	1	2	1	234170	84.46	9.41
G5	Sample 149	1	2	1	235430	84.74	9.29
G5	Sample 149	1	2	1	236690	85.1	9.16
G5	Sample 149	1	2	1	237940	85.46	9.04
G5	Sample 149	1	2	1	239220	85.76	8.96
G5	Sample 149	1	2	1	240480	86.11	8.87
G5	Sample 149	1	2	1	241760	86.48	8.74
G5	Sample 149	1	2	1	243030	86.81	8.64
G5	Sample 149	1	2	1	244290	87.16	8.57
G5	Sample 149	1	2	1	245550	87.5	8.43
G5	Sample 149	1	2	1	246810	87.83	8.32
G5	Sample 149	1	2	1	248080	88.19	8.21
G5	Sample 149	1	2	1	249340	88.49	8.10
G5	Sample 149	1	2	1	250610	88.88	8.03
G5	Sample 149	1	2	1	251870	89.24	7.94
G5	Sample 149	1	2	1	253130	89.51	7.81
G5	Sample 149	1	2	1	254390	89.89	7.70
G5	Sample 149	1	2	1	255650	90.22	7.62
G5	Sample 149	1	2	1	256900	90.53	7.51
G5	Sample 149	1	2	1	258180	90.93	7.40
G5	Sample 149	1	2	1	259440	91.25	7.33
G5	Sample 149	1	2	1	260710	91.56	7.24
G5	Sample 149	1	2	1	261980	91.96	7.14
G5	Sample 149	1	2	1	263250	92.28	7.03
G5	Sample 149	1	2	1	264520	92.62	6.93
G5	Sample 149	1	2	1	265780	92.96	6.85
G5	Sample 149	1	2	1	267040	93.28	6.79
G5	Sample 149	1	2	1	268300	93.67	6.67
G5	Sample 149	1	2	1	269570	94.03	6.59
G5	Sample 149	1	2	1	270850	94.33	6.50
G5	Sample 149	1	2	1	272100	94.7	6.41
G6	Sample 150	1	2	1	11240	24.17	6.75
G6	Sample 150	1	2	1	12510	24.5	6.78
G6	Sample 150	1	2	1	13780	24.91	6.78
G6	Sample 150	1	2	1	15040	25.24	6.82
G6	Sample 150	1	2	1	16330	25.49	6.79
G6	Sample 150	1	2	1	17610	25.87	6.80
G6	Sample 150	1	2	1	18870	26.21	6.79
G6	Sample 150	1	2	1	20140	26.52	6.81
G6	Sample 150	1	2	1	21420	26.83	6.81
G6	Sample 150	1	2	1	22700	27.21	6.82
G6	Sample 150	1	2	1	23960	27.58	6.83
G6	Sample 150	1	2	1	25230	27.88	6.81
G6	Sample 150	1	2	1	26500	28.3	6.82
G6	Sample 150	1	2	1	27760	28.61	6.82
G6	Sample 150	1	2	1	29030	28.96	6.84
G6	Sample 150	1	2	1	30300	29.3	6.82
G6	Sample 150	1	2	1	31560	29.65	6.82
G6	Sample 150	1	2	1	32820	30	6.83
G6	Sample 150	1	2	1	34100	30.33	6.78
G6	Sample 150	1	2	1	35380	30.72	6.83
G6	Sample 150	1	2	1	36650	31.06	6.81
G6	Sample 150	1	2	1	37910	31.33	6.79
G6	Sample 150	1	2	1	39170	31.77	6.83
G6	Sample 150	1	2	1	40440	32.09	6.86
G6	Sample 150	1	2	1	41700	32.41	6.84
G6	Sample 150	1	2	1	42970	32.78	6.89
G6	Sample 150	1	2	1	44220	33.04	6.88
G6	Sample 150	1	2	1	45500	33.41	6.90
G6	Sample 150	1	2	1	46760	33.82	6.88
G6	Sample 150	1	2	1	48020	34.07	6.91
G6	Sample 150	1	2	1	49300	34.48	6.93
G6	Sample 150	1	2	1	50560	34.82	6.94
G6	Sample 150	1	2	1	51840	35.12	6.93
G6	Sample 150	1	2	1	53100	35.5	6.93
G6	Sample 150	1	2	1	54370	35.8	6.95
G6	Sample 150	1	2	1	55640	36.14	6.97
G6	Sample 150	1	2	1	56920	36.48	6.96
G6	Sample 150	1	2	1	58200	36.86	6.95
G6	Sample 150	1	2	1	59460	37.23	6.98
G6	Sample 150	1	2	1	60730	37.5	6.99
G6	Sample 150	1	2	1	62010	37.83	6.99
G6	Sample 150	1	2	1	63270	38.24	7.02
G6	Sample 150	1	2	1	64530	38.56	7.03
G6	Sample 150	1	2	1	65790	38.91	7.01
G6	Sample 150	1	2	1	67070	39.23	7.03
G6	Sample 150	1	2	1	68330	39.58	7.02
G6	Sample 150	1	2	1	69600	39.94	7.04
G6	Sample 150	1	2	1	70870	40.28	7.05
G6	Sample 150	1	2	1	72140	40.59	7.06
G6	Sample 150	1	2	1	73390	40.93	7.07
G6	Sample 150	1	2	1	74660	41.3	7.05
G6	Sample 150	1	2	1	75920	41.65	7.06
G6	Sample 150	1	2	1	77180	41.93	7.08
G6	Sample 150	1	2	1	78460	42.3	7.09
G6	Sample 150	1	2	1	79730	42.64	7.09
G6	Sample 150	1	2	1	80990	42.98	7.11
G6	Sample 150	1	2	1	82250	43.34	7.09
G6	Sample 150	1	2	1	83520	43.7	7.11
G6	Sample 150	1	2	1	84800	44.02	7.10
G6	Sample 150	1	2	1	86060	44.38	7.14
G6	Sample 150	1	2	1	87320	44.73	7.14
G6	Sample 150	1	2	1	88600	45.07	7.17
G6	Sample 150	1	2	1	89850	45.39	7.17
G6	Sample 150	1	2	1	91120	45.74	7.18
G6	Sample 150	1	2	1	92400	46.12	7.17
G6	Sample 150	1	2	1	93650	46.43	7.20
G6	Sample 150	1	2	1	94920	46.74	7.23
G6	Sample 150	1	2	1	96180	47.11	7.25
G6	Sample 150	1	2	1	97460	47.48	7.28
G6	Sample 150	1	2	1	98720	47.78	7.34
G6	Sample 150	1	2	1	100000	48.15	7.33
G6	Sample 150	1	2	1	101260	48.51	7.37
G6	Sample 150	1	2	1	102530	48.84	7.44
G6	Sample 150	1	2	1	103810	49.16	7.49
G6	Sample 150	1	2	1	105080	49.56	7.55
G6	Sample 150	1	2	1	106360	49.88	7.61
G6	Sample 150	1	2	1	107630	50.2	7.67
G6	Sample 150	1	2	1	108900	50.55	7.72
G6	Sample 150	1	2	1	110170	50.9	7.81
G6	Sample 150	1	2	1	111420	51.2	7.89
G6	Sample 150	1	2	1	112680	51.61	8.00
G6	Sample 150	1	2	1	113950	51.92	8.14
G6	Sample 150	1	2	1	115200	52.23	8.22
G6	Sample 150	1	2	1	116470	52.61	8.36
G6	Sample 150	1	2	1	117730	52.94	8.52
G6	Sample 150	1	2	1	119000	53.25	8.68
G6	Sample 150	1	2	1	120250	53.59	8.87
G6	Sample 150	1	2	1	121520	53.99	9.05
G6	Sample 150	1	2	1	122790	54.29	9.32
G6	Sample 150	1	2	1	124060	54.65	9.52
G6	Sample 150	1	2	1	125320	54.99	9.78
G6	Sample 150	1	2	1	126590	55.31	10.04
G6	Sample 150	1	2	1	127850	55.65	10.30
G6	Sample 150	1	2	1	129130	56.03	10.59
G6	Sample 150	1	2	1	130380	56.33	10.88
G6	Sample 150	1	2	1	131640	56.68	11.18
G6	Sample 150	1	2	1	132900	57.03	11.54
G6	Sample 150	1	2	1	134170	57.36	11.86
G6	Sample 150	1	2	1	135440	57.71	12.22
G6	Sample 150	1	2	1	136700	58.09	12.56
G6	Sample 150	1	2	1	137970	58.41	12.91
G6	Sample 150	1	2	1	139230	58.75	13.26
G6	Sample 150	1	2	1	140500	59.09	13.60
G6	Sample 150	1	2	1	141780	59.43	13.90
G6	Sample 150	1	2	1	143040	59.78	14.19
G6	Sample 150	1	2	1	144310	60.12	14.49
G6	Sample 150	1	2	1	145580	60.46	14.75
G6	Sample 150	1	2	1	146840	60.81	14.97
G6	Sample 150	1	2	1	148110	61.15	15.16
G6	Sample 150	1	2	1	149370	61.48	15.36
G6	Sample 150	1	2	1	150640	61.85	15.53
G6	Sample 150	1	2	1	151910	62.17	15.64
G6	Sample 150	1	2	1	153160	62.53	15.79
G6	Sample 150	1	2	1	154430	62.86	15.83
G6	Sample 150	1	2	1	155700	63.19	15.92
G6	Sample 150	1	2	1	156960	63.55	15.96
G6	Sample 150	1	2	1	158240	63.88	15.97
G6	Sample 150	1	2	1	159510	64.2	15.94
G6	Sample 150	1	2	1	160780	64.6	15.94
G6	Sample 150	1	2	1	162050	64.92	15.87
G6	Sample 150	1	2	1	163310	65.26	15.86
G6	Sample 150	1	2	1	164590	65.64	15.77
G6	Sample 150	1	2	1	165840	65.91	15.73
G6	Sample 150	1	2	1	167110	66.29	15.58
G6	Sample 150	1	2	1	168370	66.64	15.47
G6	Sample 150	1	2	1	169650	66.94	15.37
G6	Sample 150	1	2	1	170920	67.35	15.21
G6	Sample 150	1	2	1	172190	67.67	15.11
G6	Sample 150	1	2	1	173440	67.99	14.99
G6	Sample 150	1	2	1	174710	68.35	14.81
G6	Sample 150	1	2	1	175970	68.67	14.71
G6	Sample 150	1	2	1	177240	69.01	14.57
G6	Sample 150	1	2	1	178510	69.37	14.43
G6	Sample 150	1	2	1	179770	69.71	14.28
G6	Sample 150	1	2	1	181020	70.06	14.13
G6	Sample 150	1	2	1	182290	70.4	14.02
G6	Sample 150	1	2	1	183540	70.74	13.82
G6	Sample 150	1	2	1	184820	71.08	13.72
G6	Sample 150	1	2	1	186070	71.4	13.55
G6	Sample 150	1	2	1	187340	71.75	13.46
G6	Sample 150	1	2	1	188620	72.12	13.29
G6	Sample 150	1	2	1	189890	72.43	13.19
G6	Sample 150	1	2	1	191140	72.8	13.03
G6	Sample 150	1	2	1	192410	73.11	12.92
G6	Sample 150	1	2	1	193670	73.48	12.78
G6	Sample 150	1	2	1	194940	73.82	12.65
G6	Sample 150	1	2	1	196200	74.14	12.54
G6	Sample 150	1	2	1	197460	74.51	12.38
G6	Sample 150	1	2	1	198720	74.83	12.27
G6	Sample 150	1	2	1	200000	75.17	12.14
G6	Sample 150	1	2	1	201260	75.56	12.02
G6	Sample 150	1	2	1	202520	75.84	11.90
G6	Sample 150	1	2	1	203790	76.21	11.83
G6	Sample 150	1	2	1	205060	76.54	11.68
G6	Sample 150	1	2	1	206330	76.88	11.58
G6	Sample 150	1	2	1	207620	77.25	11.43
G6	Sample 150	1	2	1	208890	77.57	11.34
G6	Sample 150	1	2	1	210150	77.92	11.26
G6	Sample 150	1	2	1	211420	78.27	11.11
G6	Sample 150	1	2	1	212690	78.58	11.00
G6	Sample 150	1	2	1	213940	78.95	10.91
G6	Sample 150	1	2	1	215220	79.31	10.81
G6	Sample 150	1	2	1	216470	79.65	10.70
G6	Sample 150	1	2	1	217740	79.97	10.58
G6	Sample 150	1	2	1	218990	80.3	10.45
G6	Sample 150	1	2	1	220270	80.67	10.35
G6	Sample 150	1	2	1	221520	80.99	10.24
G6	Sample 150	1	2	1	222780	81.34	10.18
G6	Sample 150	1	2	1	224030	81.69	10.06
G6	Sample 150	1	2	1	225300	82.04	9.95
G6	Sample 150	1	2	1	226570	82.37	9.84
G6	Sample 150	1	2	1	227840	82.73	9.77
G6	Sample 150	1	2	1	229090	83.05	9.65
G6	Sample 150	1	2	1	230370	83.39	9.53
G6	Sample 150	1	2	1	231640	83.74	9.46
G6	Sample 150	1	2	1	232910	84.08	9.37
G6	Sample 150	1	2	1	234170	84.46	9.23
G6	Sample 150	1	2	1	235430	84.74	9.11
G6	Sample 150	1	2	1	236690	85.1	9.03
G6	Sample 150	1	2	1	237940	85.46	8.92
G6	Sample 150	1	2	1	239220	85.76	8.83
G6	Sample 150	1	2	1	240480	86.11	8.70
G6	Sample 150	1	2	1	241760	86.48	8.57
G6	Sample 150	1	2	1	243030	86.81	8.51
G6	Sample 150	1	2	1	244290	87.16	8.39
G6	Sample 150	1	2	1	245550	87.5	8.29
G6	Sample 150	1	2	1	246810	87.83	8.13
G6	Sample 150	1	2	1	248080	88.19	8.05
G6	Sample 150	1	2	1	249340	88.49	7.96
G6	Sample 150	1	2	1	250610	88.88	7.86
G6	Sample 150	1	2	1	251870	89.24	7.73
G6	Sample 150	1	2	1	253130	89.51	7.64
G6	Sample 150	1	2	1	254390	89.89	7.56
G6	Sample 150	1	2	1	255650	90.22	7.45
G6	Sample 150	1	2	1	256900	90.53	7.34
G6	Sample 150	1	2	1	258180	90.93	7.26
G6	Sample 150	1	2	1	259440	91.25	7.15
G6	Sample 150	1	2	1	260710	91.56	7.04
G6	Sample 150	1	2	1	261980	91.96	6.96
G6	Sample 150	1	2	1	263250	92.28	6.85
G6	Sample 150	1	2	1	264520	92.62	6.82
G6	Sample 150	1	2	1	265780	92.96	6.69
G6	Sample 150	1	2	1	267040	93.28	6.62
G6	Sample 150	1	2	1	268300	93.67	6.52
G6	Sample 150	1	2	1	269570	94.03	6.43
G6	Sample 150	1	2	1	270850	94.33	6.34
G6	Sample 150	1	2	1	272100	94.7	6.29
G7	Sample 151	1	2	1	11240	24.17	6.56
G7	Sample 151	1	2	1	12510	24.5	6.59
G7	Sample 151	1	2	1	13780	24.91	6.60
G7	Sample 151	1	2	1	15040	25.24	6.60
G7	Sample 151	1	2	1	16330	25.49	6.60
G7	Sample 151	1	2	1	17610	25.87	6.60
G7	Sample 151	1	2	1	18870	26.21	6.63
G7	Sample 151	1	2	1	20140	26.52	6.63
G7	Sample 151	1	2	1	21420	26.83	6.62
G7	Sample 151	1	2	1	22700	27.21	6.61
G7	Sample 151	1	2	1	23960	27.58	6.61
G7	Sample 151	1	2	1	25230	27.88	6.59
G7	Sample 151	1	2	1	26500	28.3	6.61
G7	Sample 151	1	2	1	27760	28.61	6.61
G7	Sample 151	1	2	1	29030	28.96	6.61
G7	Sample 151	1	2	1	30300	29.3	6.57
G7	Sample 151	1	2	1	31560	29.65	6.61
G7	Sample 151	1	2	1	32820	30	6.59
G7	Sample 151	1	2	1	34100	30.33	6.60
G7	Sample 151	1	2	1	35380	30.72	6.61
G7	Sample 151	1	2	1	36650	31.06	6.61
G7	Sample 151	1	2	1	37910	31.33	6.64
G7	Sample 151	1	2	1	39170	31.77	6.60
G7	Sample 151	1	2	1	40440	32.09	6.62
